trial_id,config_id,hidden1,hidden2,activation,dropout,optimizer,learning_rate,weight_decay,epochs,plqy_val_spearman,emi_val_spearman,em_val_spearman,abs_val_spearman,weighted_val_spearman,macro_val_spearman,worst_property_val_spearman,fold_weighted_spearman_mean,fold_weighted_spearman_std,runtime_seconds,rank
98,75929056955d2c40,256,128,leaky_relu,0.1,adamw,0.0020283100934193384,7.691884012381284e-07,350,0.5983103939667052,0.6871316540991413,0.4522551966949317,0.6919152707109651,0.6162714914664452,0.6074031288679359,0.4522551966949317,0.616278743236247,0.007615900996678808,296.18854880332947,76
48,af815683a7b0161e,160,96,relu,0.2,adam,0.003969476687745878,4.83941383665707e-07,500,0.5982347166472135,0.6868116912896782,0.4526295731423286,0.6891120141063701,0.6153386256041157,0.6066969987963976,0.4526295731423286,0.615659007956382,0.006760265632013408,284.7863528728485,77
100,a959276fa62fedda,128,128,leaky_relu,0.1,adam,0.0025395418991397403,1.7139102170920124e-05,500,0.5885996816898821,0.6872810886721694,0.45965744872185027,0.6883835294052937,0.615329102355396,0.6059804371222989,0.45965744872185027,0.6155238259457497,0.00745318214380182,220.99107098579407,78
29,a6b039fd58d181e2,64,32,silu,0.2,adam,0.00017737090667897172,5.8655483850662774e-06,500,0.5886584258735296,0.6879852368153994,0.47444526421295447,0.6760977003462105,0.6150684560195349,0.6067966568120235,0.47444526421295447,0.6153499363109981,0.01112779329765722,134.11878490447998,79
82,388d33baa43ae7d1,256,96,relu,0.1,adam,0.0010753306316706784,6.832092738174784e-06,650,0.5943804273296954,0.6810837043216237,0.45358293332275584,0.6931568882563139,0.6148051707104386,0.6055509883075972,0.45358293332275584,0.6152481277265851,0.007278592819683345,514.5228490829468,80
51,fd084706cf1e8eb4,160,32,silu,0.1,adam,0.00036210538274800944,2.905513303225846e-06,150,0.589593019499545,0.6872122037277975,0.47076218013257726,0.6749878526285931,0.6137556263282813,0.6056388139971282,0.47076218013257726,0.6141485383152895,0.011261651545818336,65.2884030342102,81
74,20fc55c37ea5edf5,128,48,gelu,0.2,adam,0.0001298433919136509,1.471384885586716e-06,350,0.5927690689306895,0.6866914924622602,0.4696385002843999,0.6740740279650657,0.6135747868507611,0.6057932724106039,0.4696385002843999,0.613614411725736,0.010568183923410324,123.48084783554077,82
93,f79bb0db21d965c0,128,64,gelu,0.0,adamw,0.0025489916059597537,9.668370899138132e-07,250,0.5946852429963209,0.6861217562729909,0.4502532752912175,0.6821448165276165,0.61167406170744,0.6033012727720364,0.4502532752912175,0.612089802664993,0.009581030094035138,88.29131484031677,83
14,c89da037631cb69a,192,96,gelu,0.0,adamw,0.001085879832600448,0.0012913634986115596,350,0.597563321334078,0.6879479558814032,0.4489088009192458,0.6797986583059736,0.6115141816936792,0.6035546841101752,0.4489088009192458,0.6114777438433496,0.010884632449660906,234.13834381103516,84
73,635c12ad029b95ec,64,64,silu,0.0,adam,0.002193212156300936,1.0277976899527394e-05,500,0.5950588169120316,0.6863179649856239,0.4493241541647155,0.6809859477425522,0.6111743380534391,0.6029217209512308,0.4493241541647155,0.6113177449694925,0.00941264295373118,133.1076102256775,85
